wiki-trivia	Kto w mitologii greckiej był bogiem świata zmarłych?
wiki-trivia	Jak nazywa się wybrany w 2019 r. prezydent Ukrainy?
wiki-trivia	W którym państwie w latach 50-tych XX wieku wydana została pierwsza karta kredytowa?
wiki-trivia	Jak miał na imię rycerz Okrągłego Stołu pałający uczuciem do królowej Ginewry, żony króla Artura?
wiki-trivia	W którym polskim kabarecie pojawiały się postaci pana Czesia, Tureckiego?
wiki-trivia	Wyspy Zielonego Przylądka leżą bliżej Afryki czy Azji?
wiki-trivia	Kto zagrał tytułową rolę w Pułkowniku Kwiatkowskim?
wiki-trivia	Na którym oceanie występują w strefie równikowej prąd morski Cromwella?
wiki-trivia	Jak nazywał się okręt podwodny kapitana Nemo?
wiki-trivia	„Wiatr od wschodu” to część której książki Stefana Żeromskiego?
wiki-trivia	Jak nazywa się polski malarz XIX-wieczny, autor cyklu rysunków „Polonia”?
wiki-trivia	Z którego wieku pochodzą Drzwi Gnieźnieńskie?
wiki-trivia	Kto był następcą Michała Korybuta Wiśniowieckiego?
wiki-trivia	Jak nazywa się szczególny sąd, przed którym odpowiadają premier, prezydent i ministrowie?
wiki-trivia	Co z łaciny znaczy zwrot „manu propria”?
wiki-trivia	Jak nazywa się mityczne zwierzę z jednym rogiem, symbol szczęścia i niewinności?
wiki-trivia	Jaki przydomek nosił włoski malarz Bernardo Belotto?
wiki-trivia	Jak nazywał się zespół, w którym występował Marek Grechuta?
wiki-trivia	Kto za pomocą doświadczenia z wahadłem wykazał istnienie ruchu obrotowego Ziemi?
wiki-trivia	Czy Napoleon III był cesarzem?
wiki-trivia	Posąg której bogini był największą rzeźbą Fidiasza poza Zeusem?
wiki-trivia	Ile skrzydeł mają pchły?
wiki-trivia	W którym wieku powstała pierwsza fabryka płyt gramofonowych?
wiki-trivia	Jaki żółty kwiat symbolizuje obchody rocznicy powstania w getcie warszawskim?
wiki-trivia	Jak miał na imię apostoł, który wątpił w zmartwychwstanie Chrystusa?
wiki-trivia	Skąd pochodził Judasz?
wiki-trivia	O co był oskarżony bohater filmu „Poszukiwany, poszukiwana”?
wiki-trivia	W którym roku podpisano skierowany do premiera PRL tzw. List 34?
wiki-trivia	Jakim terminem określa się w sztuce martwego Chrystusa na kolanach opłakującej go Matki Bożej?
wiki-trivia	Jak nazywał się reżyser filmu „Obywatel Kane”?
wiki-trivia	Marmury Elgina to świątynia w Atenach czy zbiór starożytnych rzeźb greckich?
wiki-trivia	W której europejskiej stolicy znajduje się muzeum Edwarda Muncha?
wiki-trivia	Kto w 1517 r. zapoczątkował w Kościele reformację?
wiki-trivia	Które zwierzę jest symbolem hossy na giełdzie?
wiki-trivia	Czy w hokeju na lodzie występuje spalony?
wiki-trivia	Jak nazywa się drewniana nadbudówka na dziobie bądź rufie dawnych żaglowców?
wiki-trivia	Z którego wieku pochodzi kierunek w meblarstwie zwany biedermeier?
wiki-trivia	W którym państwie w 1958 r. rozpoczęła się kampania polityczna nazwana Wielkim Skokiem?
wiki-trivia	Który polski król pokonał Turków pod Wiedniem?
wiki-trivia	W jakim miejscu pracuje mincerz?
wiki-trivia	Jaki jest skrót nazwy Stowarzyszenia Architektów Polskich?
wiki-trivia	Jak nazywa się aktor, który dwukrotnie wcielił się w postać barbarzyńcy Conana?
wiki-trivia	Iluzgłoskowcem napisany jest „Pan Tadeusz”?
wiki-trivia	W jakiej dziedzinie otrzymał Nagrodę Nobla Aleksander Sołżenicyn?
wiki-trivia	Które ryby ma we łbie osoba niepoważna, niezrównoważona?
wiki-trivia	Na jakie zwierzęta jest obława w tytule piosenki Jacka Kaczmarskiego?
wiki-trivia	Czy w Polsce mamy aktywny wulkan?
wiki-trivia	Czy Herod I Wielki był królem Judei?
wiki-trivia	Jak nazywa się osada w której mieszkali Lasse, Bosse, Anna i Olaf w książce Astrid Lindgren?
wiki-trivia	W którym europejskim mieście znajduje się uniwersytet o nazwie Sorbona?
wiki-trivia	Z których drzew znany jest Rogalin koło Poznania?
wiki-trivia	Jak ma na imię polski astronauta, generał Hermaszewski?
wiki-trivia	Czy na każdym trójkącie można opisać okrąg?
wiki-trivia	Jak nazywa się wirus wywołujący chorobę Heine-Medina?
wiki-trivia	Czy europoseł może być jednocześnie posłem w parlamencie polskim?
wiki-trivia	Jak potocznie nazywamy ostatnie tylne zęby?
wiki-trivia	Jak nazywają się nieprzemakalne buty wędkarzy sięgające ud?
wiki-trivia	Które dzieło Trylogii Hoffmann zekranizował jako pierwsze?
wiki-trivia	Który organ w Polsce wybiera członków Trybunału Stanu?
wiki-trivia	Jaką nazwę pochodzącą od imienia założyciela nosi Zakon Braci Mniejszych?
wiki-trivia	Który król zastał Polskę drewnianą, a zostawił murowaną?
wiki-trivia	Jakie stanowisko pełnił Otto von Bismarck?
wiki-trivia	Służący rycerza przygotowujący się do stanu rycerskiego to...?
wiki-trivia	Czy w Polsce uprawia się len?
wiki-trivia	Jakiej narodowości jest Paulo Coelho?
wiki-trivia	Jak nazywał się węgierski architekt, wynalazca kostki do układania?
wiki-trivia	Czy w Chinach żyją krokodyle?
wiki-trivia	Pod jaką postacią Zeus uwiódł Danae uwięzioną w wieży?
wiki-trivia	Czy Helena współzawodniczyła z Ateną i Afrodytą w konkursie piękności?
wiki-trivia	W którym państwie leży Brno?
wiki-trivia	W którym roku powstała pieśń „Czerwone maki na Monte Cassino”?
wiki-trivia	Jak nazywa się dowództwo marynarki wojennej w Wielkiej Brytanii?
wiki-trivia	Który król wydał statuty wiślicko-piotrkowskie?
wiki-trivia	Ile strun liczy gitara rosyjska?
wiki-trivia	Morze Karaibskie jest częścią którego oceanu?
wiki-trivia	Na którym kontynencie żyją Irokezi?
wiki-trivia	Od którego wieku istnieje Katolicki Uniwersytet Lubelski?
wiki-trivia	Która oponiarska firma w wydawanym przewodniku promuje najlepsze restauracje?
wiki-trivia	Czy utwór „Mikołaja Doświadczyńskiego przypadki” Ignacego Krasickiego napisany jest wierszem, czy prozą?
wiki-trivia	Jak u polskich górali nazywa się starszy pasterz, któremu podlegają juhasi?
wiki-trivia	Wapno palone to związek chemiczny czy pierwiastek?
wiki-trivia	Przy ujściu jakiej rzeki leży port Hawr?
wiki-trivia	W którym powstaniu miały miejsce bitwy pod Iganiami i pod Wawrem?
wiki-trivia	W którym roku po raz pierwszy audycja radiowa rozpoczęła się od odegrania hejnału z wieży Mariackiej?
wiki-trivia	Czy zorza polarna występuje na obu biegunach?
wiki-trivia	Którą chorobę nazywano dawniej suchotami?
wiki-trivia	W którym państwie powstał taoizm?
wiki-trivia	W której bitwie zginął Ulrich von Jungingen?
wiki-trivia	Jak nazywa się drapieżnik z rodziny psowatych o dużych uszach żyjący na Saharze?
wiki-trivia	Jak potocznie nazywamy halę widowiskowo-sportową w Katowicach?
wiki-trivia	Założona w 1921 roku organizacja TMJP to towarzystwo miłośników którego języka?
wiki-trivia	Jak nazywał się egipski bóg z głową szakala?
wiki-trivia	Który lud budował zigguraty?
wiki-trivia	Jak z niemieckiego nazywa się ościeżnica do której przymocowane są drzwi?
wiki-trivia	Czyje przywileje ograniczała Wielka Karta Swobód?
wiki-trivia	Jak nazywamy osobę, która bezprawnie, samowolnie przywłaszcza sobie władzę albo stanowisko?
wiki-trivia	Jak nazywa się największy bezbarwny szlifowany diament na świecie, wydobyty w 1905 r. i przekazany królowej Wiktorii?
wiki-trivia	Kto jest autorem powieści historycznej „Popioły”?
wiki-trivia	Jak nazywa się nauka o bakteriach, wirusach i innych mikroorganizmach?
wiki-trivia	Czy węgorz może być elektryczny?
wiki-trivia	Czy bobsleje posiadają kierownicę i hamulce?
wiki-trivia	Które zwierzę jest symbolem bessy na giełdzie?
wiki-trivia	W którym polskim powstaniu brał udział Żyd Berek Joselewicz?
wiki-trivia	Jak nazywa się rodzina roślin, do której należą groch, fasola, łubin?
wiki-trivia	Jaki przydomek nadał Diderot służącemu Kubusiowi w swojej powieści?
wiki-trivia	Według Jana Brzechwy gdzie rośnie trzcina, w której brzmi chrząszcz?
wiki-trivia	Na której wyspie Zeus ukrył porwaną przez siebie Europę?
wiki-trivia	Jak nazywa się lalka teatralna nakładana na dłoń i poruszana palcami aktora?
wiki-trivia	Jak nazywa się rozrywkowa dzielnica Paryża, położona na najwyższym wzgórzu?
wiki-trivia	W którym amerykańskim mieście znajdują się korty tenisowe Flushing Meadows?
wiki-trivia	Jak nazywała się policja polityczna w III Rzeszy?
wiki-trivia	Jak ma na imię amerykański aktor, syn Kirka Douglasa?
wiki-trivia	Która europejska stolica leży najbliżej polskiej granicy?
wiki-trivia	Które miasto jest stolicą województwa podkarpackiego?
wiki-trivia	Jak z francuskiego nazywa się oficjalne zaprzeczenie albo sprostowanie jakiejś wiadomości?
wiki-trivia	Jak z francuskiego nazywa się czytanie nut głosem?
wiki-trivia	Kto w 1937 r. wyprodukował film pt. „Królewna Śnieżka i siedmiu krasnoludków”?
wiki-trivia	Jak nazywała się twierdza u ujścia Zbruczu do Dniestru, niedaleko Kamieńca Podolskiego?
wiki-trivia	Jak nazywał się program gospodarczy proponowany przez Michaiła Gorbaczowa?
wiki-trivia	Jak miała na imię dziewczynka z Zielonego Wzgórza?
wiki-trivia	Czy Austria jest członkiem NATO?
wiki-trivia	W którym mieście odbyła się koronacja Stanisława Augusta Poniatowskiego?
wiki-trivia	Czy wapń jest metalem?
wiki-trivia	O której porze dnia był pisany Dziennik Herlinga Grudzińskiego?
wiki-trivia	Jak nazywa się park romantyczny założony przez Helenę Radziwiłłową w 1776 r. niedaleko Nieborowa?
wiki-trivia	Na którym oceanie leży wyspa św. Heleny?
wiki-trivia	Czy Sahara znajduje się także na terytorium Algierii?
wiki-trivia	„Moje lata na Downing Street” to pamiętniki którego brytyjskiego polityka?
wiki-trivia	Proszę podać polską nazwę organizacji gospodarczej o skrócie EFTA.
wiki-trivia	Kto w Panu Tadeuszu grał najlepiej na cymbałach?
wiki-trivia	Jak miał na imię cyrulik sewilski?
wiki-trivia	Ile litrów mieści się w jednym decymetrze sześciennym?
wiki-trivia	Jak nazywa się duży zbiornik do przewożenia paliwa?
wiki-trivia	Jak nazywa się kąt między południkiem geograficznym a południkiem magnetycznym?
wiki-trivia	Podaj wzór chemiczny lodu.
wiki-trivia	Jak nazywa się stolica Gruzji?
wiki-trivia	Kto w marynarce wojennej jest odpowiednikiem generała broni?
wiki-trivia	W którym mieście przyznawana jest nagroda Smok Smoków dla filmów dokumentalnych?
wiki-trivia	Co ile lat odradzał się z popiołów mityczny feniks – co 50, co 500 czy co 5000 lat?
wiki-trivia	Francuski fizjolog Albert Calmette opracował szczepionkę przeciwko któremu drobnoustrojowi?
wiki-trivia	Z którego państwa wywodzi się ciemne, mocne piwo – porter?
wiki-trivia	Który przyrząd lekarski wynalazł Laennec?
wiki-trivia	Conjunctivus to po łacinie który tryb czasownika?
wiki-trivia	Proszę rozszyfrować skrót KBWE?
wiki-trivia	Za panowania którego cara Rosji miała miejsce wyprawa Jermaka na Syberię?
wiki-trivia	Czyją żonę nazywano „wilczycą kresową” z powodu pogromów Tatarów?
wiki-trivia	Jak nazywamy człowieka znajdującego przyjemność w zadawaniu bólu fizycznego?
wiki-trivia	Jaki ładunek mają protony?
wiki-trivia	Jak nazywa się kanał łączący Morze Irlandzkie z Morzem Celtyckim?
wiki-trivia	Jaką nazwę nosił statek kosmiczny „Obcego”?
wiki-trivia	Na jakim koniu według ludowych wierzeń przybywa św. Marcin?
wiki-trivia	Do którego morza uchodzi Dunaj?
wiki-trivia	Jak nazywa się należące do skleroprotein białko będące podstawowym budulcem włosów i paznokci?
wiki-trivia	Na autoportrecie z Saskią Rembrandt przedstawił siebie z kobietą siedzącą na kolanach. Kim była ta kobieta dla Rembrandta?
wiki-trivia	Na którym kontynencie znajdują się góry Notre Dame?
wiki-trivia	Gdzie leży Olympus Mons?
wiki-trivia	Ile niedziel liczy Wielki Post?
wiki-trivia	Jak nazywa się reżyser filmu „Bliskie spotkanie trzeciego stopnia”?
wiki-trivia	Jaki pierwiastek chemiczny ma symbol Fm?
wiki-trivia	Średniowieczne gęśle to instrument szarpany czy dęty?
wiki-trivia	Jak brzmi imię tytułowego bohatera, miłego stworzenia z innej planety, filmu Spielberga?
wiki-trivia	W jakim państwie były produkowane komputery Odra?
wiki-trivia	W którym wieku Rudolf Diesel skonstruował silnik wysokoprężny?
wiki-trivia	Ile pestek mieści się w owocu palmy daktylowej?
wiki-trivia	Jak z greki nazywa się trzyczęściowe malowidło albo rzeźba?
wiki-trivia	Jak nazywa się po staropolsku niewola u Turków lub Tatarów?
wiki-trivia	Jak nazywa się w brydżu karta o małej wartości?
wiki-trivia	W którym roku ojciec Jan Paweł II odwiedził Polskę po raz pierwszy?
wiki-trivia	Ile medali zdobyli Polacy na Mistrzostwach Świata w lekkiej atletyce w 2013 roku w Moskwie?
wiki-trivia	Do którego miasta zmierzał Titanic?
wiki-trivia	Ile metrów ma hektometr?
wiki-trivia	Długie pasmo włosów ze skroni noszone przez ortodoksyjnych Żydów to...?
wiki-trivia	W którym filmie Stanisława Barei znajduje się scena z miskami przykręconymi do stolików?
wiki-trivia	W którym roku przemianowano PRL na RP?
wiki-trivia	Który kabaret tworzą Stanisław Szelc, Jerzy Skoczylas i Leszek Niedzielski?
wiki-trivia	Który kowalski wyrób przynosi szczęście?
wiki-trivia	Czy Federico Fellini, nominowany do Oscara 12 razy, otrzymał tę nagrodę za reżyserię?
wiki-trivia	Jak nazywała się tytułowa Anna, bohaterka książki Lwa Tołstoja?
wiki-trivia	Jak nazywa się przedstawicielstwo Watykanu przy rządzie jakiegoś państwa?
wiki-trivia	Kalendarze jakiego koloru zaleca spalić w swojej piosence Piotr Szczepanik?
wiki-trivia	Potsdamer Platz, Aleksander Platz – to nazwy stacji metra w którym mieście?
wiki-trivia	Jak nazywa się najwyższe polskie odznaczenie, które w 2012 otrzymali Jerzy Buzek i Norman Davies?
wiki-trivia	Jak nazywamy ostrosłup prosty którego podstawą jest figura foremna?
wiki-trivia	Żeby odwiedzić miasto Azteków, trzeba pojechać do Meksyku, Boliwii czy Peru?
wiki-trivia	Jak nazywa się urządzenie do zmiany biegów w rowerze?
wiki-trivia	W której części Gdańska leży katedra ze słynnymi organami zbudowanymi przez Jana Wolffa?
wiki-trivia	Kto w 1215 roku wydał Wielką Kartę Swobód?
wiki-trivia	W którym wieku powstało w Londynie Muzeum Królowej Wiktorii i Księcia Alberta?
wiki-trivia	Czy mammografia i USG to ta sama metoda badania?
wiki-trivia	Jakim jednym słowem określa się mleko, masło, sery?
wiki-trivia	Imię którego greckiego boga noszą statki amerykańskie używane do lądowania na księżycu?
wiki-trivia	Jak nazywał się szwedzki przyrodnik, twórca klasyfikacji organizmów?
wiki-trivia	Jak miał na imię Eiffel, konstruktor wieży w Paryżu?
wiki-trivia	Ile nóg ma zwykle statyw fotograficzny?
wiki-trivia	Jak miała na imię telegrafistka w „Czterech Pancernych”?
wiki-trivia	W której epoce żył św. Tomasz z Akwinu: w średniowieczu czy renesansie?
wiki-trivia	W którym wieku panował Henryk VIII?
wiki-trivia	W którym zakładzie przemysłowym znajduje się zwykle walcownia?
wiki-trivia	Jak nazywa się popularna na Bliskim Wschodzie fajka wodna?
wiki-trivia	Jak nazywał się klub sportowy, którego prezesem był Ryszard Ochódzki?
wiki-trivia	Kto w 1897 roku zbudował pierwszy silnik wysokoprężny?
wiki-trivia	Miesiąc miodowy to okres przed czy po ślubie?
wiki-trivia	Czy w Ameryce Południowej występują flamingi?
wiki-trivia	Czyje imię nosi Zespół Pieśni i Tańca „Śląsk”?
wiki-trivia	Z którego kraju pochodził pisarz Verne?
wiki-trivia	Jak nazywał się ojciec Ezawa i Jakuba?
wiki-trivia	Kto stworzył operę na podstawie poematu „Eugeniusz Oniegin” Aleksandra Puszkina?
wiki-trivia	Wskaż przyimek w zdaniu „Idę do szkoły”.
wiki-trivia	Hakownica to broń sieczna czy palna?
wiki-trivia	Jak w sporcie nazywa się nieprzepisowe zagranie, uderzenie itp.?
wiki-trivia	Jaką nazwę nosi założona w Londynie w latach dwudziestych XX wieku międzynarodowa organizacja skupiająca pisarzy?
wiki-trivia	W którym mieście tworzył i zmarł Beethoven?
wiki-trivia	Ile razy Innsbruck był gospodarzem zimowych IO?
wiki-trivia	W którym dramacie Szekspira występowali Poloniusz, Klaudiusz, Gertruda?
wiki-trivia	Czy Bydgoszcz leży nad Wisłą?
wiki-trivia	Kto jest autorem słów: „Święta miłości kochanej ojczyzny”?
wiki-trivia	Czy Norwegia graniczy z Rosją?
wiki-trivia	1444 rok – który to wiek?
wiki-trivia	W którym państwie urodził się Alfred Nobel?
wiki-trivia	Rozwiń skrót NFZ.
wiki-trivia	Jak nazywa się ośrodek hodowli koni?
wiki-trivia	Czy delfiny mają zęby?
wiki-trivia	Do którego państwa należą Bermudy?
wiki-trivia	Z którym państwem Polska ma najkrótszą granicę?
wiki-trivia	Jak nazywa się inaczej niezborność oka, wynikająca z niedoskonałości ukształtowania rogówki?
wiki-trivia	Jak miała na imię żona Hadesa, która część roku spędzała pod ziemią, a część na ziemi?
wiki-trivia	Co po polsku oznacza słowo Werwolf, którym nazwano niemiecki plan dywersji podczas II wojny światowej?
wiki-trivia	Władczynią którego państwa była Semiramida?
wiki-trivia	Jak nazywa się podanie rozpoczynające mecz siatkówki?
wiki-trivia	Jak miał na imię Wokulski?
wiki-trivia	W jakim stylu jest zbudowany Kościół Mariacki w Gdańsku?
wiki-trivia	Ile par oczu ma flądra?
wiki-trivia	Jak nazywał się autor „Anny Kareniny” i „Wojny i Pokoju”?
wiki-trivia	Kto jest autorem „Krótkiej rozprawy między panem, wójtem a plebanem”?
wiki-trivia	Dzielnicą którego miasta są Szombierki?
wiki-trivia	Jak nazywa się waga towaru wraz z opakowaniem?
wiki-trivia	Jak nazywa się Polak, który w 1896 r. skonstruował szybowiec zwany lotnią?
wiki-trivia	Jak nazywa się najniższy stopień wojskowy?
wiki-trivia	W jakich jednostkach nie należących do układu SI mierzymy zdolność skupiającą soczewki?
wiki-trivia	Jak nazywał się zespół, w którym występował Michael Jackson wspólnie z braćmi?
wiki-trivia	Czy Islandia jest republiką?
wiki-trivia	Jak nazywa się liczba określająca stosunek długości obwodu okręgu do jego średnicy?
wiki-trivia	Jedna setna rubla to...?
wiki-trivia	Jaką postać przybrał Szatan, by kusić Ewę w raju?
wiki-trivia	Jak nazywa się pytanie, na które nie trzeba udzielać odpowiedzi, bo jest powszechnie znana?
wiki-trivia	Proszę podać dokładną datę rozpoczęcia powstania listopadowego.
wiki-trivia	Nad którym morzem leży Algieria?
wiki-trivia	W którym hiszpańskim mieście znajduje się pałac Alhambra?
wiki-trivia	Na którym warszawskim cmentarzu pochowany jest Leopold Staff?
wiki-trivia	Jak nazywała się fajka pokoju palona przez indiańskich wodzów?
wiki-trivia	Na której wyspie stał kolos przedstawiający boga słońca Heliosa zaliczany do siedmiu cudów świata?
wiki-trivia	Jaką cyfrą są oznaczone jajka z chowu klatkowego?
wiki-trivia	Jak nazywa się matka matki i ciasto?
wiki-trivia	W którym wieku została utworzona kolej z Krakowa do Zakopanego?
wiki-trivia	Która artystka nagrała utwór „Malinowy król” z zespołem Budka Suflera?
wiki-trivia	Czy Moniuszko tworzył operetki?
wiki-trivia	Jakie nazwisko nosili bracia Józef i Kazimierz, zapaśnicy olimpijscy?
wiki-trivia	W którym powstaniu brał udział Bolesław Prus?
wiki-trivia	Jak w buddyzmie i hinduizmie nazywa się stan wyzwolenia od cierpień i pragnień, ostateczny cel każdego wierzącego?
wiki-trivia	Świekier to dawna polska nazwa ojca żony czy ojca męża?
wiki-trivia	Ile minut trwa mecz piłki ręcznej?
wiki-trivia	Premierem którego europejskiego państwa był Aldo Moro?
wiki-trivia	Mając na myśli dwa przeciwieństwa mówimy: ogień i...?
wiki-trivia	Jak z greki nazywamy sport konny, jeździectwo?
wiki-trivia	Jak brzmi nazwa albumu do znaczków?
wiki-trivia	Ile luf ma broń myśliwska zwana dubeltówką?
wiki-trivia	Jaki jest język urzędowy na Kubie?
wiki-trivia	Czym zaczyna się jesień w piosence wykonywanej przez Czesława Niemena?
wiki-trivia	Kto dowodził wojskami polskimi w 1673 roku w bitwie pod Chocimiem?
wiki-trivia	Jak nazywał się jacht, na którym Henryk Jaskuła samotnie opłynął Ziemię?
wiki-trivia	Który polski król jako ostatni stoczył wojnę z zakonem Krzyżackim?
wiki-trivia	Dybuk to dusza zmarłego grzesznika wstępująca do ciała żywego czy duch w domostwie domowym?
wiki-trivia	Po czyjej stronie walczyła Szwecja podczas obu wojen?
wiki-trivia	Któremu uczniowi Jezus nadał aramejskie imię Kefas?
wiki-trivia	W którym włoskim mieście urodził się św. Franciszek?
wiki-trivia	Bohaterem której powieści Żeromskiego jest Cezary Baryka?
wiki-trivia	Która dyscyplinę sportu uprawiał Franz Beckenbauer?
wiki-trivia	W którym mieście urodził się Julian Tuwim?
wiki-trivia	Czy idea zapalanie znicza olimpijskiego była praktykowana w starożytnej Grecji?
wiki-trivia	Mianem X muzy określa się telewizję czy film?
wiki-trivia	Entente cordiale to przymierze zawarte w 1904 roku między Francją a którym państwem?
wiki-trivia	Gdzie powstała pierwsza regularna rozgłośnia radiowa?
wiki-trivia	Kto w 1911 roku zdobył biegun południowy?
wiki-trivia	Czy wyprzedzanie pojazdu na przejściu dla pieszych jest wykroczeniem drogowym?
wiki-trivia	Flaga którego państwa przedstawia czerwoną tarczę na białym tle?
wiki-trivia	Która europejska stolica leży na Nizinie Wołoskiej?
